MUSTN1	523
MUTYH	1708
MVB12A	1250
MVB12B	4838
MVD	1799
MVK	2833
MVP	2798
MX1	2776
MX2	3408
MXD1	5549
MXD3	1067
MXD4	3871
MXI1	3470
MXRA5	9804
MXRA7	1833
MXRA8	2293
MYADM	3054
MYADML2	2452
MYB	3684
MYBBP1A	4558
MYBL1	5161
MYBL2	2668
MYBPC1	4082
MYBPC2	3604
MYBPC3	4217
MYBPH	1818
MYBPHL	1342
MYC	3721
MYCBP	2532
MYCBP2	15077
MYCBPAP	3135
MYCL	3522
MYCN	2613
MYCT1	3030
MYD88	2667
MYDGF	990
MYEF2	10137
MYEOV	2381
MYF5	1540
MYF6	1329
MYG1	1202
MYH1	6023
MYH10	7707
MYH11	13760
MYH13	5994
MYH14	6914
MYH15	7024
MYH2	6044
MYH3	6032
MYH4	6016
MYH6	5940
MYH7	6027
MYH7B	6551
MYH8	6041
MYH9	7451
MYL1	1049
MYL10	1004
MYL12A	958
MYL12B	1163
MYL2	783
MYL3	885
MYL4	855
MYL5	832
MYL6	708
MYL6B	828
MYL7	612
MYL9	2786
MYLIP	3072
MYLK	10113
MYLK2	2799
MYLK3	8033
MYLK4	5754
MYLPF	657
MYMK	831
MYMX	828
MYNN	4969
MYO10	11442
MYO15A	11811
MYO15B	9542
MYO16	7701
MYO18A	9980
MYO18B	8534
MYO19	7862
MYO1A	3633
MYO1B	5069
MYO1C	4931
MYO1D	5510
MYO1E	8644
MYO1F	4180
MYO1G	3188
MYO1H	4258
MYO3A	5624
MYO3B	6213
MYO5A	12130
MYO5B	9583
MYO5C	6977
MYO6	8615
MYO7A	7483
MYO7B	6910
MYO9A	12478
MYO9B	7606
MYOC	2100
MYOCD	8565
MYOCOS	663
MYOD1	1803
MYOF	6860
MYOG	1507
MYOM1	5707
MYOM2	10016
MYOM3	5760
MYORG	6447
MYOT	2268
MYOZ1	1300
MYOZ2	2549
MYOZ3	3427
MYPN	5762
MYPOP	1896
MYRF	5940
MYRFL	3590
MYRIP	5073
MYSM1	7751
MYT1	11114
MYT1L	7144
MYZAP	2398
MZB1	925
MZF1	2666
MZT1	2231
MZT2A	599
MZT2B	599
N4BP1	7077
N4BP2	9720
N4BP2L1	2999
N4BP2L2	4168
N4BP3	5985
N6AMT1	4861
NAA10	1603
NAA11	2031
NAA15	6174
NAA16	4285
NAA20	1040
NAA25	5771
NAA30	7600
NAA35	5813
NAA38	520
NAA40	3649
NAA50	6112
NAA60	2656
NAA80	1464
NAAA	1859
NAALAD2	6932
NAALADL1	2708
NAALADL2	10375
NAB1	4508
NAB2	2491
NABP1	2269
NABP2	1400
NACA	6387
NACA2	799
NACAD	4836
NACC1	4524
NACC2	6903
NADK	3235
NADK2	4011
NADSYN1	2679
NAE1	1813
NAF1	1876
NAGA	3696
NAGK	2371
NAGLU	2475
NAGPA	2203
NAGS	2114
NAIF1	3398
NAIP	21279
NALCN	6971
NALF1	9264
NALF2	4928
NAMPT	4360
NANOG	5182
NANOGNB	907
NANOGP8	1886
NANOS1	4017
NANOS2	1565
NANOS3	948
NANP	3803
NANS	1179
NAP1L1	13159
NAP1L2	2553
NAP1L3	2649
NAP1L4	4926
NAP1L5	1917
NAPA	1662
NAPB	3837
NAPEPLD	10280
NAPG	3559
NAPRT	3364
NAPSA	1357
NARF	3814
NARS1	2762
NARS2	2512
NASP	3225
NAT1	1799
NAT10	3973
NAT14	1350
NAT16	2949
NAT2	1285
NAT8	1085
NAT8L	6056
NAT9	1907
NATD1	4931
NAV1	13891
NAV2	11492
NAV3	10219
NAXD	2515
NAXE	1111
NBAS	7278
NBDY	2344
NBEA	11200
NBEAL1	16349
NBEAL2	8842
NBL1	2024
NBN	4622
NBPF1	5954
NBPF10	13030
NBPF11	5423
NBPF12	7330
NBPF14	10080
NBPF15	4862
NBPF19	13941
NBPF20	18450
NBPF26	5668
NBPF3	3767
NBPF4	6607
NBPF6	6711
NBPF8	7264
NBPF9	8218
NBR1	4613
NCALD	3476
NCAM1	5819
NCAM2	8041
NCAN	6402
NCAPD2	4825
NCAPD3	7369
NCAPG	4587
NCAPG2	4049
NCAPH	6030
NCAPH2	3337
NCBP1	4983
NCBP2	2101
NCBP2AS2	870
NCBP2L	1807
NCBP3	12772
NCCRP1	1975
NCDN	3698
NCEH1	4536
NCF1	1349
NCF2	2267
NCF4	2445
NCK1	4451
NCK2	2666
NCKAP1	20332
NCKAP1L	8980
NCKAP5	7608
NCKAP5L	4882
NCKIPSD	2977
NCL	3924
NCLN	3680
NCMAP	3980
NCOA1	7381
NCOA2	8430
NCOA3	7961
NCOA4	3461
NCOA5	3224
NCOA6	7083
NCOA7	6264
NCOR1	10705
NCOR2	9001
NCR1	17570
NCR2	1125
NCR3	8504
NCR3LG1	6364
NCS1	5164
NCSTN	2822
NDC1	4552
NDC80	2126
NDE1	6406
NDEL1	2352
NDFIP1	3574
NDFIP2	4624
NDN	1906
NDNF	2902
NDOR1	4817
NDP	1719
NDRG1	3025
NDRG2	2978
NDRG3	2971
NDRG4	3208
NDST1	8011
NDST2	3758
NDST3	5806
NDST4	3095
NDUFA1	421
NDUFA10	4855
NDUFA11	575
NDUFA12	562
NDUFA13	521
NDUFA2	649
NDUFA3	9450
NDUFA4	2035
NDUFA4L2	943
NDUFA5	5496
NDUFA6	5360
NDUFA7	580
NDUFA8	804
NDUFA9	8356
NDUFAB1	665
NDUFAF1	1509
NDUFAF2	632
NDUFAF3	902
NDUFAF4	2407
NDUFAF5	5449
NDUFAF6	1795
NDUFAF7	2184
NDUFAF8	565
NDUFB1	317
NDUFB10	675
NDUFB11	586
NDUFB2	465
NDUFB3	493
NDUFB4	651
NDUFB5	4199
NDUFB6	1361
NDUFB7	535
NDUFB8	678
NDUFB9	691
NDUFC1	696
NDUFC2	2168
NDUFS1	23320
NDUFS2	1613
NDUFS3	1788
NDUFS4	669
NDUFS5	495
NDUFS6	518
NDUFS7	758
NDUFS8	737
NDUFV1	1560
NDUFV2	857
NDUFV3	5725
NEB	26191
NEBL	8925
NECAB1	5049
NECAB2	1996
NECAB3	2009
NECAP1	2634
NECAP2	2018
NECTIN1	5956
NECTIN2	2690
NECTIN3	5197
NECTIN4	3458
NEDD1	4015
NEDD4	5735
NEDD4L	8633
NEDD8	1232
NEDD9	4522
NEFH	3795
NEFL	3584
NEFM	3271
NEGR1	12613
NEIL1	3711
NEIL2	5400
NEIL3	2363
NEK1	6096
NEK10	8503
NEK11	2926
NEK2	2134
NEK3	2128
NEK4	6053
NEK5	5971
NEK6	3468
NEK7	4114
NEK8	3573
NEK9	8278
NELFA	2198
NELFB	2540
NELFCD	2237
NELFE	8670
NELL1	3235
NELL2	3553
NEMF	5819
NEMP1	5617
NEMP2	6172
NENF	916
NEO1	7108
NEPRO	4820
NES	5568
NET1	3989
NETO1	6721
NETO2	7429
NEU1	26825
NEU2	1143
NEU3	5929
NEU4	3810
NEURL1	4582
NEURL1B	6427
NEURL2	1199
NEURL3	1458
NEURL4	5207
NEUROD1	2493
NEUROD2	3030
NEUROD4	3927
NEUROD6	1959
NEUROG1	1683
NEUROG2	2295
NEUROG3	1560
NEXMIF	11717
NEXN	3282
NF1	12373
NF2	5950
NFAM1	5613
NFASC	10336
NFAT5	13289
NFATC1	4873
NFATC2	7519
NFATC2IP	4564
NFATC3	6328
NFATC4	9524
NFE2	1656
NFE2L1	4839
NFE2L2	2446
NFE2L3	3740
NFIA	9229
NFIB	8576
NFIC	8029
NFIL3	2055
NFILZ	4908
NFIX	6019
NFKB1	4055
NFKB2	3015
NFKBIA	1559
NFKBIB	2384
NFKBID	2013
NFKBIE	2344
NFKBIL1	10157
NFKBIZ	3923
NFRKB	5173
NFS1	3008
NFU1	898
NFX1	4599
NFXL1	3880
NFYA	6209
NFYB	3424
NFYC	1955
NGB	1778
NGDN	1108
NGEF	3184
NGF	1061
NGFR	3408
NGLY1	2534
NGRN	1340
NHEJ1	8020
NHLH1	2557
NHLH2	2512
NHLRC1	2238
NHLRC2	11051
NHLRC3	3411
NHLRC4	2096
NHP2	780
NHS	9044
NHSL1	7063
NHSL2	13633
NIBAN1	6884
NIBAN2	3942
NIBAN3	3679
NICN1	3227
NID1	5792
NID2	4870
NIF3L1	1689
NIFK	1686
NIM1K	2313
NIN	10334
NINJ1	1237
NINJ2	918
NINL	4991
NIP7	2055
NIPA1	6553
NIPA2	3227
NIPAL1	5302
NIPAL2	4402
NIPAL3	5372
NIPAL4	3085
NIPBL	10425
NIPSNAP1	2013
NIPSNAP2	1993
NIPSNAP3A	1636
NIPSNAP3B	5547
NISCH	5139
NIT1	1485
NIT2	7233
NKAIN1	2922
NKAIN2	3374
NKAIN3	20374
NKAIN4	1353
NKAP	5942
NKAPD1	3686
NKAPL	1662
NKD1	17039
NKD2	4364
NKG7	774
NKIRAS1	4069
NKIRAS2	2453
NKPD1	4822
NKRF	3796
NKTR	7265
NKX1-1	1347
NKX1-2	3211
NKX2-1	2190
NKX2-2	2123
NKX2-3	2088
NKX2-4	1738
NKX2-5	1558
NKX2-6	1775
NKX2-8	1843
NKX3-1	3278
NKX3-2	2259
NKX6-1	3472
NKX6-2	2768
NKX6-3	2395
NLE1	5193
NLGN1	16181
NLGN2	9960
NLGN3	3975
NLGN4X	5858
NLGN4Y	7422
NLK	3526
NLN	8652
NLRC3	6413
NLRC4	3362
NLRC5	6781
NLRP1	5610
NLRP10	12966
NLRP11	3418
NLRP12	3634
NLRP13	3157
NLRP14	3813
NLRP2	35400
NLRP2B	3194
NLRP3	4187
NLRP4	3713
NLRP5	3885
NLRP6	2923
NLRP7	34210
NLRP8	3934
NLRP9	3478
NLRX1	4131
NMB	655
NMBR	3079
NMD3	3028
NME1	890
NME2	690
NME3	848
NME4	1000
NME5	1208
NME6	2903
NME7	1472
NME8	2308
NME9	2150
NMI	1229
NMNAT1	3734
NMNAT2	5441
NMNAT3	2268
NMRAL1	2184
NMRK1	1754
NMRK2	1160
NMS	485
NMT1	4881
NMT2	5003
NMU	816
NMUR1	3221
NMUR2	2059
NNAT	1259
NNMT	2012
NNT	6421
NOA1	2218
NOB1	1716
NOBOX	4152
NOC2L	2757
NOC3L	3455
NOC4L	1650
NOCT	1962
NOD1	4503
NOD2	4363
NODAL	2058
NOG	1913
NOL10	3498
NOL11	2844
NOL12	2830
NOL3	1355
NOL4	5319
NOL4L	7023
NOL6	4834
NOL7	1683
NOL8	4075
NOL9	6627
NOLC1	3723
NOM1	6082
NOMO1	8624
NOMO2	4235
NOMO3	8640
NONO	2661
NOP10	507
NOP14	3556
NOP16	881
NOP2	2650
NOP53	1504
NOP56	1913
NOP58	1994
NOP9	12090
NOPCHAP1	23524
NOS1	12007
NOS1AP	5016
NOS2	4206
NOS3	4366
NOSIP	1232
NOSTRIN	3803
NOTCH1	9568
NOTCH2	11425
NOTCH2NLA	5324
NOTCH2NLB	7838
NOTCH2NLC	8729
NOTCH3	8680
NOTCH4	44221
NOTO	2433
NOTUM	2223
NOVA1	6990
NOVA2	8122
NOX1	2543
NOX3	1980
NOX4	4269
NOX5	8405
NOXA1	1614
NOXO1	1541
NOXRED1	2324
NPAP1	7619
NPAS1	2100
NPAS2	4020
NPAS3	6214
NPAS4	3272
NPAT	6113
NPB	575
NPBWR1	4209
NPBWR2	6646
NPC1	4760
NPC1L1	4982
NPC2	821
NPDC1	1475
NPEPL1	2191
NPEPPS	4309
NPFF	440
NPFFR1	9249
NPFFR2	1964
NPHP1	2522
NPHP3	5348
NPHP4	4955
NPHS1	5535
NPHS2	1870
NPIPA1	2106
NPIPA2	2176
NPIPA3	2196
NPIPA5	2168
NPIPA7	2318
NPIPA8	2238
NPIPB11	4195
NPIPB12	3061
NPIPB13	7805
NPIPB15	2430
NPIPB2	1412
NPIPB3	7276
NPIPB4	4020
NPIPB5	8592
NPIPB6	1847
NPIPB8	1537
NPIPB9	2091
NPL	2543
NPLOC4	4381
NPM1	1320
NPM2	1490
NPM3	877
NPNT	4561
NPPA	855
NPPB	708
NPPC	1055
NPR1	4185
NPR2	4248
NPR3	7457
NPRL2	1542
NPRL3	3128
NPS	1231
NPSR1	1634
NPTN	2420
NPTX1	5439
NPTX2	2713
NPTXR	5830
NPVF	1190
NPW	751
NPY	555
NPY1R	2762
NPY2R	3619
NPY4R	2033
NPY4R2	1725
NPY5R	1890
NQO1	2521
NQO2	1073
NR0B1	1813
NR0B2	1165
NR1D1	2630
NR1D2	5231
NR1H2	2416
NR1H3	1852
NR1H4	2739
NR1I2	2802
NR1I3	1371
NR2C1	4058
NR2C2	8419
NR2C2AP	1290
NR2E1	3244
NR2E3	1992
NR2F1	3843
NR2F2	5287
NR2F6	2383
NR3C1	6778
NR3C2	5792
NR4A1	2485
NR4A2	3472
NR4A3	5604
NR5A1	3074
NR5A2	4969
NR6A1	7065
NRAP	5613
NRARP	2641
NRAS	4326
NRBF2	1813
NRBP1	2176
NRBP2	3724
NRCAM	6701
NRDC	3594
NRDE2	14008
NREP	1942
NRF1	3518
NRG1	12376
NRG2	3919
NRG3	3811
NRG4	3212
NRGN	1210
NRIP1	7751
NRIP2	2757
NRIP3	3761
NRK	8066
NRL	7086
NRM	9877
NRN1	1582
NRN1L	626
NRP1	5640
NRP2	6644
NRROS	2556
NRSN1	2380
NRSN2	2074
NRTN	1528
NRXN1	9038
NRXN2	6632
NRXN3	12048
NSA2	4337
NSD1	13042
NSD2	7560
NSD3	10768
NSDHL	1833
NSF	11949
NSFL1C	2721
NSG1	2279
NSG2	2350
NSL1	13115
NSMAF	3574
NSMCE1	1042
NSMCE2	1188
NSMCE3	14502
NSMCE4A	1391
NSMF	3649
NSRP1	2506
NSUN2	3056
NSUN3	6431
NSUN4	4347
NSUN5	2336
NSUN6	2166
NSUN7	4839
NT5C	901
NT5C1A	9068
NT5C1B	2865
NT5C1B-RDH14	2522
NT5C2	3525
NT5C3A	1667
NT5C3B	1408
NT5DC1	6919
NT5DC2	1877
NT5DC3	7244
NT5DC4	1587
NT5E	3562
NT5M	1581
NTAN1	2420
NTAQ1	1519
NTF3	1341
NTF4	999
NTHL1	1030
NTM	2936
NTMT1	1530
NTN1	5986
NTN3	2188
NTN4	3621
NTN5	1846
NTNG1	6330
NTNG2	4673
NTPCR	6324
NTRK1	2669
NTRK2	8666
NTRK3	20018
NTS	1239
NTSR1	4133
NTSR2	1600
NUAK1	5744
NUAK2	3391
NUB1	3109
NUBP1	1231
NUBP2	1349
NUBPL	3040
NUCB1	2406
NUCB2	2300
NUCKS1	6399
NUDC	1792
NUDCD1	3919
NUDCD2	7967
NUDCD3	8036
NUDT1	658
NUDT10	1925
NUDT11	2381
NUDT12	3488
NUDT13	2101
NUDT14	854
NUDT15	1938
NUDT16	6108
NUDT16L1	1350
NUDT17	1473
NUDT18	1513
NUDT19	3103
NUDT2	998
NUDT21	4393
NUDT22	1110
NUDT3	9900
NUDT4	9708
NUDT4B	3642
NUDT5	3195
NUDT6	1227
NUDT7	1096
NUDT8	745
NUDT9	2820
NUF2	1964
NUFIP1	3480
NUFIP2	10877
NUGGC	3952
NUMA1	7198
NUMB	3604
NUMBL	3561
NUP107	6213
NUP133	5208
NUP153	6026
NUP155	8068
NUP160	10476
NUP188	5689
NUP205	6264
NUP210	7206
NUP210L	5884
NUP214	7568
NUP35	1545
NUP37	2362
NUP42	1571
NUP43	3831
NUP50	5151
NUP54	2249
NUP58	4236
NUP62	3361
NUP62CL	1755
NUP85	2133
NUP88	3611
NUP93	8234
NUP98	6726
NUPR1	5291
NUPR2	620
NUS1	4796
NUSAP1	2263
NUTF2	2120
NUTM1	4109
NUTM2A	3290
NUTM2B	3293
NUTM2D	3214
NUTM2E	6255
NUTM2F	2559
NUTM2G	2675
NVL	2897
NWD1	7764
NWD2	7800
NXF1	2290
NXF2	2336
NXF2B	2401
NXF3	1956
NXF5	1613
NXN	4595
NXNL1	918
NXNL2	1154
NXPE1	4860
NXPE2	1868
NXPE3	8568
NXPE4	2187
NXPH1	3265
NXPH2	2709
NXPH3	5635
NXPH4	1805
NXT1	1062
NXT2	2602
NYAP1	3584
NYAP2	8316
NYNRIN	7635
NYX	2414
OAF	2262
OARD1	3184
OAS1	1631
OAS2	4622
OAS3	6599
OASL	2085
OAT	2039
OAZ1	1180
OAZ2	1933
OAZ3	886
OBI1	3507
OBP2A	702
OBP2B	1396
OBSCN	27019
OBSL1	6105
OC90	1788
OCA2	7857
OCEL1	1111
OCIAD1	1958
OCIAD2	1109
OCLN	12365
OCM	696
OCM2	588
OCRL	5173
OCSTAMP	2123
ODAD1	2995
ODAD2	3603
ODAD3	2123
ODAD4	3146
ODAM	1355
ODAPH	788
ODC1	2476
ODF1	1026
ODF2	3862
ODF2L	4198
ODF3	1284
ODF3B	872
ODF3L1	1132
ODF3L2	1589
ODF4	1180
ODR4	3820
OFD1	3612
OGA	5174
OGDH	4193
OGDHL	3706
OGFOD1	4587
OGFOD2	1797
OGFOD3	4249
OGFR	2410
OGFRL1	8492
OGG1	1630
OGN	3407
OGT	5435
OIP5	1201
OIT3	2210
OLA1	4251
OLAH	1629
OLFM1	2782
OLFM2	1982
OLFM3	3165
OLFM4	2843
OLFML1	2768
OLFML2A	6567
OLFML2B	3175
OLFML3	1748
OLIG1	2273
OLIG2	2477
OLIG3	2196
OLR1	2456
OMA1	1861
OMD	4324
OMG	1775
OMP	492
ONECUT1	4352
ONECUT2	16433
ONECUT3	7185
OOEP	784
OOSP2	2998
OOSP4B	1598
OPA1	6429
OPA3	7811
OPALIN	3252
OPCML	6406
OPHN1	7569
OPLAH	4020
OPN1LW	1242
OPN1MW	1998
OPN1MW2	1261
OPN1MW3	1261
OPN1SW	1106
OPN3	2628
OPN4	2383
OPN5	3483
OPRD1	9317
OPRK1	4954
OPRL1	6137
OPRM1	15143
OPRPN	983
OPTC	1434
OPTN	3479
OR10A2	5390
OR10A3	7950
OR10A4	995
OR10A5	954
OR10A6	18156
OR10A7	951
OR10AC1	1144
OR10AD1	954
OR10AG1	2807
OR10C1	13376
OR10D3	3561
OR10G2	1105
OR10G3	2533
OR10G4	3301
OR10G6	999
OR10G7	3449
OR10G8	1109
OR10G9	936
OR10H1	4376
OR10H2	1029
OR10H3	1029
OR10H4	951
OR10H5	6376
OR10J1	1246
OR10J3	990
OR10J5	930
OR10K1	2124
OR10K2	3023
OR10P1	942
OR10Q1	1037
OR10R2	1008
OR10S1	996
OR10T2	945
OR10V1	930
OR10W1	1469
OR10X1	981
OR10Z1	6323
OR11A1	20888
OR11G2	4413
OR11H1	948
OR11H12	981
OR11H2	948
OR11H4	1585
OR11H6	993
OR11L1	969
OR12D2	8976
OR12D3	11214
OR13A1	4164
OR13C2	957
OR13C3	975
OR13C4	957
OR13C5	957
OR13C8	963
OR13C9	957
OR13D1	945
OR13F1	960
OR13G1	2568
OR13H1	927
OR13J1	939
OR14A16	1367
OR14A2	1808
OR14C36	939
OR14I1	4222
OR14J1	45107
OR14K1	945
OR1A1	4166
OR1A2	930
OR1B1	1996
OR1C1	3719
OR1D2	4887
OR1D5	939
OR1E1	1307
OR1E2	972
OR1F1	2748
OR1F12	1014
OR1G1	942
OR1I1	5984
OR1J1	969
OR1J2	942
OR1J4	942
OR1K1	951
OR1L1	933
OR1L3	975
OR1L4	936
OR1L6	1020
OR1L8	2024
OR1M1	2535
OR1N1	936
OR1N2	1103
OR1Q1	945
OR1S1	1474
OR1S2	978
OR2A1	9487
OR2A12	8326
OR2A14	4394
OR2A2	1914
OR2A25	3483
OR2A4	1758
OR2A42	9889
OR2A5	17362
OR2A7	4124
OR2AE1	972
OR2AG1	6993
OR2AG2	4224
OR2AJ1	1873
OR2AK2	1008
OR2AP1	1548
OR2AT4	1740
OR2B11	6349
OR2B2	1212
OR2B3	8848
OR2B6	942
OR2C1	1418
OR2C3	8509
OR2D2	927
OR2D3	993
OR2F1	9658
OR2F2	1908
OR2G2	954
OR2G3	930
OR2G6	6798
OR2H1	24432
OR2H2	21427
OR2J1	18484
OR2J2	19116
OR2J3	24271
OR2K2	1373
OR2L13	2139
OR2L2	4300
OR2L3	2792
OR2L5	2429
OR2L8	939
OR2M2	1151
OR2M3	9913
OR2M4	5934
OR2M5	939
OR2M7	939
OR2S2	1047
OR2T1	6312
OR2T10	3519
OR2T11	3770
OR2T12	5708
OR2T2	10215
OR2T27	1136
OR2T29	2637
OR2T3	2871
OR2T33	4118
OR2T34	957
OR2T35	2957
OR2T4	2889
OR2T5	7575
OR2T6	14010
OR2T7	10227
OR2T8	2422
OR2V1	2423
OR2V2	4777
OR2W1	7704
OR2W3	945
OR2Y1	936
OR2Z1	1755
OR3A1	1650
OR3A2	3365
OR3A3	3513
OR4A15	1035
OR4A16	987
OR4A47	930
OR4A5	1071
OR4B1	930
OR4C11	2737
OR4C12	2126
OR4C13	1029
OR4C15	951
OR4C16	933
OR4C3	1036
OR4C45	921
OR4C46	930
OR4C5	981
OR4C6	1020
OR4D1	5127
OR4D10	2482
OR4D11	936
OR4D2	1551
OR4D5	957
OR4D6	945
OR4D9	6123
OR4E1	3796
OR4E2	2855
OR4F15	2119
OR4F16	939
OR4F17	2669
OR4F21	939
OR4F29	939
OR4F3	6961
OR4F4	918
OR4F5	2618
OR4F6	1238
OR4K1	1339
OR4K13	5684
OR4K14	1245
OR4K15	975
OR4K17	4886
OR4K2	8681
OR4K3	975
OR4K5	972
OR4L1	939
OR4M1	3493
OR4M2	1084
OR4N2	2889
OR4N4	1341
OR4N4C	1231
OR4N5	2187
OR4P4	939
OR4Q3	942
OR4S1	930
OR4S2	2211
OR4X1	918
OR4X2	912
OR51A2	942
OR51A4	4393
OR51A7	2186
OR51B2	939
OR51B4	933
OR51B5	1454
OR51B6	939
OR51D1	3561
OR51E1	3050
OR51E2	2792
OR51F1	960
OR51F2	1136
OR51G1	966
OR51G2	3326
OR51I1	945
OR51I2	3302
OR51J1	1375
OR51L1	7300
OR51M1	4092
OR51Q1	1096
OR51S1	972
OR51T1	984
OR51V1	948
OR52A1	6178
OR52A5	3973
OR52B2	972
OR52B4	1124
OR52B6	1008
OR52D1	1065
OR52E2	978
OR52E4	2947
OR52E5	2244
OR52E6	970
OR52E8	942
OR52H1	1064
OR52I1	975
OR52I2	1115
OR52J3	936
OR52K1	5456
OR52K2	1067
OR52L1	1094
OR52M1	954
OR52N1	2545
OR52N2	1333
OR52N4	1329
OR52N5	2778
OR52R1	948
OR52W1	963
OR56A1	8448
OR56A3	4438
OR56A4	3768
OR56A5	942
OR56B1	2076
OR56B4	1152
OR5A1	8612
OR5A2	6319
OR5AC2	930
OR5AK2	930
OR5AN1	7647
OR5AP2	951
OR5AR1	933
OR5AS1	7860
OR5AU1	1199
OR5B12	1368
OR5B17	946
OR5B2	2210
OR5B21	1299
OR5B3	1046
OR5C1	963
OR5D13	945
OR5D14	945
OR5D16	987
OR5D18	942
OR5F1	945
OR5H1	5999
OR5H14	7323
OR5H15	1229
OR5H2	1566
OR5H6	1113
OR5I1	945
OR5J2	939
OR5K1	3466
OR5K2	951
OR5K3	966
OR5K4	966
OR5L1	1110
OR5L2	936
OR5M1	4302
OR5M10	948
OR5M11	918
OR5M3	1400
OR5M8	936
OR5M9	933
OR5P2	2907
OR5P3	3579
OR5T1	2942
OR5T2	4124
OR5T3	1938
OR5V1	13815
OR5W2	933
OR6A2	4295
OR6B1	10306
OR6B2	939
OR6B3	1698
OR6C1	2055
OR6C2	2105
OR6C3	1042
OR6C4	5141
OR6C6	1521
OR6C65	939
OR6C68	939
OR6C70	939
OR6C74	9556
OR6C75	4569
OR6C76	939
OR6F1	1762
OR6J1	4165
OR6K2	975
OR6K3	1844
OR6K6	1032
OR6M1	942
OR6N1	2640
OR6N2	3455
OR6P1	3255
OR6Q1	954
OR6S1	996
OR6T1	972
OR6V1	1884
OR6X1	939
OR6Y1	5128
OR7A10	1847
OR7A17	3639
OR7A5	2126
OR7C1	2356
OR7C2	960
OR7D2	3286
OR7D4	4965
OR7E24	1696
OR7G1	936
OR7G2	3015
OR7G3	939
OR8A1	1378
OR8B12	933
OR8B2	1093
OR8B3	2170
OR8B4	930
OR8B8	3914
OR8D1	8286
OR8D2	936
OR8D4	2904
OR8G1	5055
OR8G5	1566
OR8H1	5854
OR8H2	3088
OR8H3	939
OR8I2	933
OR8J1	2640
OR8J3	3806
OR8K1	1920
OR8K3	4876
OR8K5	924
OR8S1	939
OR8U1	930
OR8U3	975
OR8U8	960
OR8U9	930
OR9A2	1866
OR9A4	2018
OR9G1	7213
OR9G4	5216
OR9G9	918
OR9I1	3184
OR9K2	3120
OR9Q1	2488
OR9Q2	3774
ORAI1	2995
ORAI2	10747
ORAI3	2204
ORC1	3121
ORC2	4288
ORC3	2498
ORC4	6547
ORC5	1924
ORC6	1615
ORM1	764
ORM2	759
ORMDL1	2150
ORMDL2	2019
ORMDL3	2109
OS9	2682
OSBP	4713
OSBP2	4261
OSBPL10	3625
OSBPL11	4598
OSBPL1A	4152
OSBPL2	3944
OSBPL3	6749
OSBPL5	3854
OSBPL6	10652
OSBPL7	3664
OSBPL8	7204
OSBPL9	3660
OSCAR	13560
OSCP1	1455
OSER1	2109
OSGEP	1976
OSGEPL1	1910
OSGIN1	1922
OSGIN2	4230
OSM	1865
OSMR	5526
OSR1	1906
OSR2	1834
OST4	442
OSTC	1062
OSTF1	1348
OSTM1	4471
OSTN	3231
OTC	1522
OTOA	7756
OTOF	7214
OTOG	8956
OTOGL	9982
OTOL1	1434
OTOP1	1981
OTOP2	2150
OTOP3	2337
OTOR	1477
OTOS	571
OTP	2694
OTUB1	1701
OTUB2	7822
OTUD1	3303
OTUD3	6515
OTUD4	7741
OTUD5	2888
OTUD6A	1723
OTUD6B	3148
OTUD7A	32884
OTUD7B	8922
OTULIN	7969
OTULINL	7040
OTX1	2828
OTX2	3011
OVCA2	1031
OVCH1	7990
OVCH2	1978
OVGP1	2196
OVOL1	2988
OVOL2	1583
OVOL3	683
OXA1L	2806
OXCT1	3294
OXCT2	1826
OXER1	1637
OXGR1	2503
OXLD1	637
OXNAD1	3916
OXR1	4691
OXSM	1506
OXSR1	4517
OXT	513
OXTR	4387
P2RX1	2662
P2RX2	1873
P2RX3	3792
P2RX4	1760
P2RX5	2060
P2RX6	2727
P2RX7	5113
P2RY1	6309
P2RY10	3517
P2RY11	1788
P2RY12	2244
P2RY13	2765
P2RY14	2588
P2RY2	8619
P2RY4	2039
P2RY6	2356
P2RY8	8534
P3H1	2591
P3H2	3477
P3H3	2631
P3H4	2352
P3R3URF	405
P4HA1	2743
P4HA2	4547
P4HA3	2255
P4HB	2437
P4HTM	1771
PA2G4	2386
PAAF1	4954
PABIR1	5502
PABIR2	4377
PABIR3	1592
PABPC1	2861
PABPC1L	2141
PABPC1L2A	2237
PABPC1L2B	3168
PABPC3	3119
PABPC4	3142
PABPC4L	4985
PABPC5	3206
PABPN1	1811
PABPN1L	2569
PACC1	2469
PACRG	1549
PACRGL	6309
PACS1	4571
PACS2	6361
PACSIN1	4286
PACSIN2	3251
PACSIN3	1873
PADI1	7692
PADI2	4361
PADI3	6378
PADI4	4534
PADI6	4792
PAEP	992
PAF1	2200
PAFAH1B1	5589
PAFAH1B2	4175
PAFAH1B3	1054
PAFAH2	3487
PAG1	10744
PAGE1	659
PAGE2	541
PAGE2B	540
PAGE3	812
PAGE4	790
PAGE5	553
PAGR1	3874
PAH	3759
PAICS	6371
PAIP1	2780
PAIP2	1456
PAIP2B	6300
PAK1	3459
PAK1IP1	3046
PAK2	6139
PAK3	9126
PAK4	6242
PAK5	4728
PAK6	3872
PALB2	4008
PALD1	4610
PALLD	5858
PALM	2891
PALM2AKAP2	7579
PALM3	2401
PALMD	2334
PALS1	5468
PALS2	8346
PAM	3990
PAM16	1066
PAMR1	2723
PAN2	4523
PAN3	5590
